source_id,source_listing_id,attribute_key,attribute_label,attribute_namespace,value_type,value_text,value_number,value_boolean,source_path,raw_artifact_id,updated_at
cabaprop,6a362790ef119099235f4fd0,cabaprop.garage_active,active,cabaprop,boolean,,,0,garage.active,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.garage_quantity,quantity,cabaprop,number,0,0.0,,garage.quantity,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.hall,hall,cabaprop,boolean,,,0,hall,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.jardin,jardin,cabaprop,boolean,,,0,jardin,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.lift,lift,cabaprop,boolean,,,0,lift,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.living,living,cabaprop,boolean,,,0,living,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.living_comedor,"living comedor",cabaprop,boolean,,,0,living_comedor,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.palier_comun,"palier comun",cabaprop,boolean,,,0,palier_comun,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.palier_privado,"palier privado",cabaprop,boolean,,,0,palier_privado,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.palier_semi_privado,"palier semi privado",cabaprop,boolean,,,0,palier_semi_privado,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.pasillo,pasillo,cabaprop,boolean,,,0,pasillo,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.privatebathroom,privateBathroom,cabaprop,boolean,,,0,privateBathroom,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.toilettes,toilettes,cabaprop,number,0,0.0,,toilettes,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd0,cabaprop.vestidor,vestidor,cabaprop,boolean,,,0,vestidor,cabaprop-6a362790ef119099235f4fd0,2026-06-27T14:26:38.793140+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.ambience,ambience,cabaprop,number,0,0.0,,ambience,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.apartments,apartments,cabaprop,number,0,0.0,,apartments,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.aptcredito,aptCredito,cabaprop,boolean,,,1,aptCredito,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.aptmascota,aptMascota,cabaprop,boolean,,,0,aptMascota,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.aptprofesional,aptProfesional,cabaprop,boolean,,,0,aptProfesional,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.bano_de_servicio,"bano de servicio",cabaprop,boolean,,,0,bano_de_servicio,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.bathrooms,bathrooms,cabaprop,number,0,0.0,,bathrooms,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.baulera,baulera,cabaprop,boolean,,,0,baulera,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.bedrooms,bedrooms,cabaprop,number,0,0.0,,bedrooms,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.building,building,cabaprop,boolean,,,0,building,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingacceptspets,buildingAcceptsPets,cabaprop,boolean,,,0,buildingAcceptsPets,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingantiquity,buildingAntiquity,cabaprop,number,1,1.0,,buildingAntiquity,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingdisposition,buildingDisposition,cabaprop,number,2,2.0,,buildingDisposition,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingorientation,buildingOrientation,cabaprop,number,1,1.0,,buildingOrientation,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingquantityapartmentsperfloor,buildingQuantityApartmentsPerFloor,cabaprop,number,0,0.0,,buildingQuantityApartmentsPerFloor,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingstage,buildingStage,cabaprop,number,3,3.0,,buildingStage,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.buildingstate,buildingState,cabaprop,number,3,3.0,,buildingState,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.cocina_americana,"cocina americana",cabaprop,boolean,,,0,cocina_americana,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.cocina_completa,"cocina completa",cabaprop,boolean,,,0,cocina_completa,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.cocina_integrada,"cocina integrada",cabaprop,boolean,,,0,cocina_integrada,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.cocina_kitchenette,"cocina kitchenette",cabaprop,boolean,,,0,cocina_kitchenette,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.comedor,comedor,cabaprop,boolean,,,0,comedor,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.comedor_diario,"comedor diario",cabaprop,boolean,,,0,comedor_diario,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.dependencia_de_servicio,"dependencia de servicio",cabaprop,boolean,,,0,dependencia_de_servicio,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.dormitorio_en_suite,"dormitorio en suite",cabaprop,boolean,,,0,dormitorio_en_suite,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.escritorio,escritorio,cabaprop,boolean,,,0,escritorio,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.floors,floors,cabaprop,number,0,0.0,,floors,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.garage_active,active,cabaprop,boolean,,,0,garage.active,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.garage_quantity,quantity,cabaprop,number,0,0.0,,garage.quantity,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.hall,hall,cabaprop,boolean,,,0,hall,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.jardin,jardin,cabaprop,boolean,,,0,jardin,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.lift,lift,cabaprop,boolean,,,0,lift,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.living,living,cabaprop,boolean,,,0,living,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.living_comedor,"living comedor",cabaprop,boolean,,,0,living_comedor,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.palier_comun,"palier comun",cabaprop,boolean,,,0,palier_comun,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.palier_privado,"palier privado",cabaprop,boolean,,,0,palier_privado,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.palier_semi_privado,"palier semi privado",cabaprop,boolean,,,0,palier_semi_privado,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.pasillo,pasillo,cabaprop,boolean,,,0,pasillo,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.privatebathroom,privateBathroom,cabaprop,boolean,,,0,privateBathroom,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.toilettes,toilettes,cabaprop,number,0,0.0,,toilettes,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd2,cabaprop.vestidor,vestidor,cabaprop,boolean,,,0,vestidor,cabaprop-6a362790ef119099235f4fd2,2026-06-27T14:26:38.795253+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.ambience,ambience,cabaprop,number,0,0.0,,ambience,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.apartments,apartments,cabaprop,number,0,0.0,,apartments,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.aptcredito,aptCredito,cabaprop,boolean,,,1,aptCredito,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.aptmascota,aptMascota,cabaprop,boolean,,,0,aptMascota,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.aptprofesional,aptProfesional,cabaprop,boolean,,,0,aptProfesional,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.bano_de_servicio,"bano de servicio",cabaprop,boolean,,,0,bano_de_servicio,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.bathrooms,bathrooms,cabaprop,number,1,1.0,,bathrooms,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.baulera,baulera,cabaprop,boolean,,,0,baulera,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.bedrooms,bedrooms,cabaprop,number,0,0.0,,bedrooms,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.building,building,cabaprop,boolean,,,0,building,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingacceptspets,buildingAcceptsPets,cabaprop,boolean,,,0,buildingAcceptsPets,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingantiquity,buildingAntiquity,cabaprop,number,1,1.0,,buildingAntiquity,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingdisposition,buildingDisposition,cabaprop,number,1,1.0,,buildingDisposition,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingorientation,buildingOrientation,cabaprop,number,1,1.0,,buildingOrientation,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingquantityapartmentsperfloor,buildingQuantityApartmentsPerFloor,cabaprop,number,0,0.0,,buildingQuantityApartmentsPerFloor,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingstage,buildingStage,cabaprop,number,3,3.0,,buildingStage,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.buildingstate,buildingState,cabaprop,number,3,3.0,,buildingState,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.cocina_americana,"cocina americana",cabaprop,boolean,,,0,cocina_americana,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.cocina_completa,"cocina completa",cabaprop,boolean,,,0,cocina_completa,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.cocina_integrada,"cocina integrada",cabaprop,boolean,,,0,cocina_integrada,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.cocina_kitchenette,"cocina kitchenette",cabaprop,boolean,,,0,cocina_kitchenette,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.comedor,comedor,cabaprop,boolean,,,0,comedor,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.comedor_diario,"comedor diario",cabaprop,boolean,,,0,comedor_diario,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.dependencia_de_servicio,"dependencia de servicio",cabaprop,boolean,,,0,dependencia_de_servicio,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.dormitorio_en_suite,"dormitorio en suite",cabaprop,boolean,,,0,dormitorio_en_suite,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.escritorio,escritorio,cabaprop,boolean,,,0,escritorio,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.floors,floors,cabaprop,number,0,0.0,,floors,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.garage_active,active,cabaprop,boolean,,,0,garage.active,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.garage_quantity,quantity,cabaprop,number,0,0.0,,garage.quantity,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.hall,hall,cabaprop,boolean,,,0,hall,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.jardin,jardin,cabaprop,boolean,,,0,jardin,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.lift,lift,cabaprop,boolean,,,0,lift,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.living,living,cabaprop,boolean,,,0,living,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.living_comedor,"living comedor",cabaprop,boolean,,,0,living_comedor,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.palier_comun,"palier comun",cabaprop,boolean,,,0,palier_comun,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.palier_privado,"palier privado",cabaprop,boolean,,,0,palier_privado,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.palier_semi_privado,"palier semi privado",cabaprop,boolean,,,0,palier_semi_privado,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.pasillo,pasillo,cabaprop,boolean,,,0,pasillo,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.privatebathroom,privateBathroom,cabaprop,boolean,,,0,privateBathroom,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.toilettes,toilettes,cabaprop,number,0,0.0,,toilettes,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd5,cabaprop.vestidor,vestidor,cabaprop,boolean,,,0,vestidor,cabaprop-6a362790ef119099235f4fd5,2026-06-27T14:26:38.797222+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.ambience,ambience,cabaprop,number,4,4.0,,ambience,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.apartments,apartments,cabaprop,number,0,0.0,,apartments,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.aptcredito,aptCredito,cabaprop,boolean,,,1,aptCredito,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.aptmascota,aptMascota,cabaprop,boolean,,,0,aptMascota,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.aptprofesional,aptProfesional,cabaprop,boolean,,,0,aptProfesional,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.bano_de_servicio,"bano de servicio",cabaprop,boolean,,,0,bano_de_servicio,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.bathrooms,bathrooms,cabaprop,number,3,3.0,,bathrooms,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.baulera,baulera,cabaprop,boolean,,,0,baulera,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.bedrooms,bedrooms,cabaprop,number,3,3.0,,bedrooms,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.building,building,cabaprop,boolean,,,1,building,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingacceptspets,buildingAcceptsPets,cabaprop,boolean,,,0,buildingAcceptsPets,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingantiquity,buildingAntiquity,cabaprop,number,1,1.0,,buildingAntiquity,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingdisposition,buildingDisposition,cabaprop,number,1,1.0,,buildingDisposition,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingorientation,buildingOrientation,cabaprop,number,3,3.0,,buildingOrientation,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingquantityapartmentsperfloor,buildingQuantityApartmentsPerFloor,cabaprop,number,0,0.0,,buildingQuantityApartmentsPerFloor,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingstage,buildingStage,cabaprop,number,3,3.0,,buildingStage,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.buildingstate,buildingState,cabaprop,number,3,3.0,,buildingState,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.cocina_americana,"cocina americana",cabaprop,boolean,,,0,cocina_americana,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.cocina_completa,"cocina completa",cabaprop,boolean,,,0,cocina_completa,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.cocina_integrada,"cocina integrada",cabaprop,boolean,,,0,cocina_integrada,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.cocina_kitchenette,"cocina kitchenette",cabaprop,boolean,,,0,cocina_kitchenette,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.comedor,comedor,cabaprop,boolean,,,0,comedor,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.comedor_diario,"comedor diario",cabaprop,boolean,,,0,comedor_diario,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.dependencia_de_servicio,"dependencia de servicio",cabaprop,boolean,,,0,dependencia_de_servicio,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.dormitorio_en_suite,"dormitorio en suite",cabaprop,boolean,,,0,dormitorio_en_suite,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.escritorio,escritorio,cabaprop,boolean,,,0,escritorio,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.floors,floors,cabaprop,number,0,0.0,,floors,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.garage_active,active,cabaprop,boolean,,,0,garage.active,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.garage_quantity,quantity,cabaprop,number,0,0.0,,garage.quantity,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.hall,hall,cabaprop,boolean,,,0,hall,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.jardin,jardin,cabaprop,boolean,,,0,jardin,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.lift,lift,cabaprop,boolean,,,1,lift,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.living,living,cabaprop,boolean,,,0,living,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.living_comedor,"living comedor",cabaprop,boolean,,,0,living_comedor,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.palier_comun,"palier comun",cabaprop,boolean,,,0,palier_comun,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.palier_privado,"palier privado",cabaprop,boolean,,,0,palier_privado,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.palier_semi_privado,"palier semi privado",cabaprop,boolean,,,0,palier_semi_privado,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.pasillo,pasillo,cabaprop,boolean,,,0,pasillo,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.privatebathroom,privateBathroom,cabaprop,boolean,,,0,privateBathroom,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.toilettes,toilettes,cabaprop,number,0,0.0,,toilettes,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a362790ef119099235f4fd7,cabaprop.vestidor,vestidor,cabaprop,boolean,,,0,vestidor,cabaprop-6a362790ef119099235f4fd7,2026-06-27T14:26:38.801548+00:00
cabaprop,6a36279def119099235f4ff0,cabaprop.ambience,ambience,cabaprop,number,0,0.0,,ambience,cabaprop-6a36279def119099235f4ff0,2026-06-27T14:26:38.804010+00:00
